_id,source,app_name,score,at,content,clean_content,label_sentimen
6a02c0c3734d74d8e826f555,PlayStore,ShopeePay,4,2026-05-08 17:25:00,"Saya tidak puassss!!!! Akun saya yang lama dibatesin tanpa diberi kejelasan udah saya ajuin banding tapi ditolak, saya mau hapus juga ga bisaaa😬 tapi banyak promo di Shopee xixixi",saya tidak puassss akun saya yang lama dibatesin tanpa diberi kejelasan udah saya ajuin banding tapi ditolak saya mau hapus juga ga bisaaa tapi banyak promo di shopee xixixi,-1
6a02c0c3734d74d8e826f556,PlayStore,ShopeePay,2,2026-05-06 20:25:09,"Saya udh lama langganan di shopee tp lama-lama pelayanan nya makin buruk dari segi pengantaran, karna bisa sampai malam banget parahnya lagi sering bug, statusnya dalam proses pengantaran tp di maps nya malah balik lagi ke penjual nya, yang awalnya butuh banget barang nya buat hari besoknya malah dateng nya telat! udah gabutuh lagi lah, mana kadang penjual nya gak mau di return",saya udh lama langganan di shopee tp lamalama pelayanan nya makin buruk dari segi pengantaran karna bisa sampai malam banget parahnya lagi sering bug statusnya dalam proses pengantaran tp di maps nya malah balik lagi ke penjual nya yang awalnya butuh banget barang nya buat hari besoknya malah dateng nya telat udah gabutuh lagi lah mana kadang penjual nya gak mau di return,-1
6a02c0c3734d74d8e826f557,PlayStore,ShopeePay,5,2026-05-05 18:17:41,Sayang pay later saya di blokir.,sayang pay later saya di blokir,1
6a02c0c3734d74d8e826f558,PlayStore,ShopeePay,4,2026-05-06 18:40:19,"Sayang sekali, sekarang hanya bisa memberikan penilaian ke kurir tapi tidak ada fitur beri tips untuk kurir yang sdh berupaya maksimal agar paket sampai tepat waktu",sayang sekali sekarang hanya bisa memberikan penilaian ke kurir tapi tidak ada fitur beri tips untuk kurir yang sdh berupaya maksimal agar paket sampai tepat waktu,1
6a02c0c3734d74d8e826f559,PlayStore,ShopeePay,1,2026-05-05 01:11:57,Scam udah dapat Promo HP 5000 Rupiah. Malah dibatalin gitu aja Sialan,scam udah dapat promo hp  rupiah malah dibatalin gitu aja sialan,1
6a02c0c3734d74d8e826f55a,PlayStore,ShopeePay,5,2026-05-05 14:34:45,Scoopy mantapp,scoopy mantapp,1
6a02c0c3734d74d8e826f55b,PlayStore,GoPay,1,2026-05-01 09:13:05,"Se kecewa ini sama gojek.. Susah banget dapat pengemudi hemat.. Ngapain dibikin hemat kalo ujung nya susah dapet pengemudi nya.. Sudah lama saya pake gojek baru sekarang ngalamin begini, gw uninstall aja pindah ke grab",se kecewa ini sama gojek susah banget dapat pengemudi hemat ngapain dibikin hemat kalo ujung nya susah dapet pengemudi nya sudah lama saya pake gojek baru sekarang ngalamin begini gw uninstall aja pindah ke grab,-1
6a02c0c3734d74d8e826f55c,PlayStore,ShopeePay,5,2026-05-09 12:46:06,"Sebagai aplikasi Olshop sudah bagus, CUMA Iklan Shopee SANGAT MENGGANGGU disetiap aplikasi lain & selalu otomatis masuk? Sistem lacaknnya acak-acakan",sebagai aplikasi olshop sudah bagus cuma iklan shopee sangat mengganggu disetiap aplikasi lain  selalu otomatis masuk sistem lacaknnya acakacakan,0
6a02c0c3734d74d8e826f55d,PlayStore,GoPay,5,2026-04-07 14:04:04,"Sebagai orang daerah menggunakan kendaraan online selalu dihinggapi rasa was was tapi kali ini sebaliknya ada rasa aman sekaligus nyaman karena drivernya ramah dan mau bercerita tentang berbagai pengetahuan yang iamiliki, salus teruskan sikapmu sungguh mulia dan berkesan.",sebagai orang daerah menggunakan kendaraan online selalu dihinggapi rasa was was tapi kali ini sebaliknya ada rasa aman sekaligus nyaman karena drivernya ramah dan mau bercerita tentang berbagai pengetahuan yang iamiliki salus teruskan sikapmu sungguh mulia dan berkesan,0
6a02c0c3734d74d8e826f55e,PlayStore,GoPay,2,2026-04-20 22:20:25,"Sebagai perusahaan ""jasa"" tentu layanan yang ramah dan mumpuni dari ""driver"" yang dibutuhkan customer. Dari cara berkendara, cara berkomunikasi, kelengkapan atribut, attitude pelayanan. Karena ""ongkos"" yang dibayar penumpang juga tidak ""murah"". Namun disaat saya ngobrol dengan ""driver"" saat naik gojek, rata2 mereka mengeluh soal ""Potongan"" aplikator yang kelewat tinggi. Padahal perusahaan dengan layanan yang baik seharusnya berbanding lurus dengan ""kesejahteraan"" mitranya.",sebagai perusahaan jasa tentu layanan yang ramah dan mumpuni dari driver yang dibutuhkan customer dari cara berkendara cara berkomunikasi kelengkapan atribut attitude pelayanan karena ongkos yang dibayar penumpang juga tidak murah namun disaat saya ngobrol dengan driver saat naik gojek rata mereka mengeluh soal potongan aplikator yang kelewat tinggi padahal perusahaan dengan layanan yang baik seharusnya berbanding lurus dengan kesejahteraan mitranya,0
6a02c0c3734d74d8e826f55f,PlayStore,GoPay,1,2026-04-10 21:14:06,"Sebagai user lama gojek saya kecewa, sekarang apa apa dibuat mahal sama gojek, ongkos kirim, dan bahkan harga makanannya. masa sekarang ongkir menyentuh 25rb dengan jarak yang ga seberapa? abis itu sekarang opsi pemilihan ongkir terbatas, di gofood misalnya, kita cuma bisa milih dua kek dipaksa, kalau pilih yang murah, nyampe makannya bisa 1,5 jam lebih, kalau mahal, mahalnya kebangetan, kebelet apaan sih gojek",sebagai user lama gojek saya kecewa sekarang apa apa dibuat mahal sama gojek ongkos kirim dan bahkan harga makanannya masa sekarang ongkir menyentuh rb dengan jarak yang ga seberapa abis itu sekarang opsi pemilihan ongkir terbatas di gofood misalnya kita cuma bisa milih dua kek dipaksa kalau pilih yang murah nyampe makannya bisa  jam lebih kalau mahal mahalnya kebangetan kebelet apaan sih gojek,-1
6a02c0c3734d74d8e826f560,PlayStore,GoPay,1,2026-04-12 07:57:37,"Sebelum isi gopay, saldoku 32.000, setelah isi gopay 50.000 kenapa jadi 60.000, tolong kembalikan uangku woi",sebelum isi gopay saldoku  setelah isi gopay  kenapa jadi  tolong kembalikan uangku woi,-1
6a02c0c3734d74d8e826f561,PlayStore,GoPay,5,2026-05-10 07:20:48,Sebelumnya sangat membantu untuk perjalanan ko sekarang aprikasinya gx bisa di gunakan tolong aktifkan lagi,sebelumnya sangat membantu untuk perjalanan ko sekarang aprikasinya gx bisa di gunakan tolong aktifkan lagi,0
6a02c0c3734d74d8e826f562,PlayStore,ShopeePay,2,2026-05-09 07:13:22,Sebenarnya bermanfaat tapi semakin kesini aplikasi semakin sulit diakses. Lelet tak bisa jalan malahan keluar notifikasi yg telah lewat Minggu yg lalu dan sudah direview . Ini aplikasi apa sih? kok semakin semrawut 😭😭😭,sebenarnya bermanfaat tapi semakin kesini aplikasi semakin sulit diakses lelet tak bisa jalan malahan keluar notifikasi yg telah lewat minggu yg lalu dan sudah direview  ini aplikasi apa sih kok semakin semrawut,-1
6a02c0c3734d74d8e826f563,PlayStore,ShopeePay,2,2026-05-07 17:38:37,Sebenarnya bintang 5 untuk voucher yg ada. Cuma baru kali ini setelah sekian lama dapat masalah order fiktif. Pakai nama suami dan alamat rumah. Gk tanya suami dulu apa memang pesen paket. Langsung saja saya bayar. Eh ternyata setelah saya cek d akun suami. Tidak ada riwayat pesanan tersebut. Sayang sekali bisa y pakai resi palsu kayak gitu. Toko nakal. Harusnya d filter dulu donk. Kok bisa ada spx ngantar tapi order fiktif. Untuk nama kurir+no tlp kurir tolong d cantumkan saja.,sebenarnya bintang  untuk voucher yg ada cuma baru kali ini setelah sekian lama dapat masalah order fiktif pakai nama suami dan alamat rumah gk tanya suami dulu apa memang pesen paket langsung saja saya bayar eh ternyata setelah saya cek d akun suami tidak ada riwayat pesanan tersebut sayang sekali bisa y pakai resi palsu kayak gitu toko nakal harusnya d filter dulu donk kok bisa ada spx ngantar tapi order fiktif untuk nama kurirno tlp kurir tolong d cantumkan saja,0
6a02c0c3734d74d8e826f564,PlayStore,ShopeePay,5,2026-05-05 19:31:47,"Sebenernya fitur bagus,tapi semakin lemot aja nih apk.update juga percuma.malah tambah berat.",sebenernya fitur bagustapi semakin lemot aja nih apkupdate juga percumamalah tambah berat,-1
6a02c0c3734d74d8e826f565,PlayStore,GoPay,2,2026-04-11 19:39:18,"Sebenernya sudah bagus tapi terkadang susah dapet driver, tapi yang bikin saya membuat rating 2 bukan karena itu, karena jujur kecewa aja sih, masa aplikasi yang perusahaan nya besar seperti Gojek, mengiklankan aplikasinya memakai AI? padahal banyak sekali illustrator dan videografer di Indonesia yang berbakat, saya harap di ubah, jangan di normalisasi kan.",sebenernya sudah bagus tapi terkadang susah dapet driver tapi yang bikin saya membuat rating  bukan karena itu karena jujur kecewa aja sih masa aplikasi yang perusahaan nya besar seperti gojek mengiklankan aplikasinya memakai ai padahal banyak sekali illustrator dan videografer di indonesia yang berbakat saya harap di ubah jangan di normalisasi kan,-1
6a02c0c3734d74d8e826f566,PlayStore,ShopeePay,5,2026-05-10 11:59:22,Secara umum kami puas dengan pelayanan shopee..tp beberapa kali sy pernah dikecewakan oleh seller terutama yg berlokasi di kota Cirebon krn barang yg dikirim tdk sesuai dg pesanan saya dan tdk sesuai dg diskripsi yg tertulis.,secara umum kami puas dengan pelayanan shopeetp beberapa kali sy pernah dikecewakan oleh seller terutama yg berlokasi di kota cirebon krn barang yg dikirim tdk sesuai dg pesanan saya dan tdk sesuai dg diskripsi yg tertulis,-1
6a02c0c3734d74d8e826f567,PlayStore,ShopeePay,1,2026-05-06 23:15:39,"Sedih banget di-php in Shopee. Paketnya udah 2 kali hilang mulu pake SPX, padahal yang ini deket ke Jakarta. Itu paketnya dibuang atau dikemanain ya tiba² lenyap? Mungkin bisa dijelaskan secara detail kronologi hilangnya paket tersebut agar bisa lebih dipertanggung jawabkan karena saya merasa ada yang janggal dengan kasus hilangnya paket saya yang sekarang, hmm..",sedih banget diphp in shopee paketnya udah  kali hilang mulu pake spx padahal yang ini deket ke jakarta itu paketnya dibuang atau dikemanain ya tiba lenyap mungkin bisa dijelaskan secara detail kronologi hilangnya paket tersebut agar bisa lebih dipertanggung jawabkan karena saya merasa ada yang janggal dengan kasus hilangnya paket saya yang sekarang hmm,-1
6a02c0c3734d74d8e826f568,PlayStore,ShopeePay,5,2026-05-04 23:52:36,"Sedikit masukan buat tim shoppe Point 1 = Semenjak ada video, pembeli jadi resah banyak penjual yang menampilkan video barang yang tidak sesuai dengan etalasenya, (menampilkan versi barang ORI/tipe paling bagus/paling mahal, setelah di klik/di beli ternyata barang kW/tipe rendah/paling murah) Point 2 = tidak ada filter ulasan terbaru, susah untuk melihat stok barang terbaru yang di kirim penjual/ulasan terbaru yang di tulis pembeli",sedikit masukan buat tim shoppe point   semenjak ada video pembeli jadi resah banyak penjual yang menampilkan video barang yang tidak sesuai dengan etalasenya menampilkan versi barang oritipe paling baguspaling mahal setelah di klikdi beli ternyata barang kwtipe rendahpaling murah point   tidak ada filter ulasan terbaru susah untuk melihat stok barang terbaru yang di kirim penjualulasan terbaru yang di tulis pembeli,0
6a02c0c3734d74d8e826f569,YouTube,General,NaN,4 bulan yang lalu,Seebank adminnya murah..kalau ewallet dana soalnya murah ..di banding yg lain ..,seebank adminnya murahkalau ewallet dana soalnya murah di banding yg lain,1
6a02c0c3734d74d8e826f56a,PlayStore,ShopeePay,3,2026-05-08 15:36:32,Seharusnya saat ada orang yg beli saldo langsung masuk ke penjual? Karena saat pembeli mau retur dan penjual sudah menentukan jumlah pengembalian saldo ke pembeli langsung bisa dipotong dari saldo penjual.,seharusnya saat ada orang yg beli saldo langsung masuk ke penjual karena saat pembeli mau retur dan penjual sudah menentukan jumlah pengembalian saldo ke pembeli langsung bisa dipotong dari saldo penjual,-1
6a02c0c3734d74d8e826f56b,PlayStore,ShopeePay,4,2026-05-06 08:12:47,"Sejak ada video shopee jadi lelet, buat bayar tagihan pun sering eror. Jadi bikin resah aja, maaf aku kasih 4 bintang aja.",sejak ada video shopee jadi lelet buat bayar tagihan pun sering eror jadi bikin resah aja maaf aku kasih  bintang aja,-1
6a02c0c3734d74d8e826f56c,PlayStore,ShopeePay,5,2026-05-06 17:16:09,Sejauh Ini Saya Aman Bertransaksi. Semoga Kedepannya Ditingkatkan Agar Semua Orang Terjaga Dalam Beli Atau Jual Barang Terimakasih,sejauh ini saya aman bertransaksi semoga kedepannya ditingkatkan agar semua orang terjaga dalam beli atau jual barang terimakasih,1
6a02c0c3734d74d8e826f56d,PlayStore,ShopeePay,5,2026-05-07 09:33:35,Sejauh ini masih ok dan terbukti tmpat belanja favorit..,sejauh ini masih ok dan terbukti tmpat belanja favorit,1
6a02c0c3734d74d8e826f56e,PlayStore,GoPay,3,2026-05-10 11:44:25,"Sejauh ini untuk aplikasi aman aja, cuma beberapa kali saya menemukan driver yang pelayanannya kurang banget, gamau berhenti di kanan lah, gamau pindahin rute lah, padahal jarak tempuh dan tujuannya sama, hanya rute yang dipindahkan, kemudian sepanjang jalan pengemudi nyerocos aja, ini komplen yang begini dimana si? kalo disini kayaknya kurang enak tapi saya mau lapor sih, beberapa kali lho, spesifikasinya itu gocar ya, saya jadi ga nyaman pake gocar karna ini",sejauh ini untuk aplikasi aman aja cuma beberapa kali saya menemukan driver yang pelayanannya kurang banget gamau berhenti di kanan lah gamau pindahin rute lah padahal jarak tempuh dan tujuannya sama hanya rute yang dipindahkan kemudian sepanjang jalan pengemudi nyerocos aja ini komplen yang begini dimana si kalo disini kayaknya kurang enak tapi saya mau lapor sih beberapa kali lho spesifikasinya itu gocar ya saya jadi ga nyaman pake gocar karna ini,-1
6a02c0c3734d74d8e826f56f,PlayStore,GoPay,1,2026-04-16 12:37:25,Sekarang dpt driver terutama order gosend susah bgt! mungkin karena tarif atau apa. Mau pake reguler atau promo sama2 susah. Ga seperti dulu skrg gojek.,sekarang dpt driver terutama order gosend susah bgt mungkin karena tarif atau apa mau pake reguler atau promo sama susah ga seperti dulu skrg gojek,-1
6a02c0c3734d74d8e826f570,PlayStore,GoPay,1,2026-04-12 21:20:37,"Sekarang kalo order gofood wajib premium (Cepat), opsi murah ga bisa di klik padahal nyampenya aja telat ga sesuai estimasi waktu",sekarang kalo order gofood wajib premium cepat opsi murah ga bisa di klik padahal nyampenya aja telat ga sesuai estimasi waktu,-1
6a02c0c3734d74d8e826f571,PlayStore,GoPay,1,2026-04-20 06:26:20,Sekarang kode promo motor dan mobil tidak bisa,sekarang kode promo motor dan mobil tidak bisa,1
6a02c0c3734d74d8e826f572,PlayStore,GoPay,1,2026-04-06 20:15:00,Sekarang lama banget gofood...kalo pilih extra baru cepat dapat driver...,sekarang lama banget gofoodkalo pilih extra baru cepat dapat driver,-1
6a02c0c3734d74d8e826f573,PlayStore,GoPay,1,2026-04-19 22:03:38,"Sekarang pesan Gofood sulit dapat Driver,, bukannya makin baik, malah makin parah..",sekarang pesan gofood sulit dapat driver bukannya makin baik malah makin parah,-1
6a02c0c3734d74d8e826f574,PlayStore,ShopeePay,1,2026-05-05 19:47:12,Sekarang proses kirim nya lama... kebanyakan transit kelamaan mampir ².... lama pengiriman nya ...,sekarang proses kirim nya lama kebanyakan transit kelamaan mampir  lama pengiriman nya,-1
6a02c0c3734d74d8e826f575,PlayStore,ShopeePay,5,2026-05-07 14:59:07,Sekedar saran saja sama mas kurirnya tlong no wa nya di cantumkan ke estimasi penghantaran biar senang hubunginya lagi 1 klu estimasi misalnya hari ini ya tlong hantarkan hri juga jngan estimasi hari ini tp kadang sampai lambat 1 atau 2 hari kan bingung yg tuggu di rumah biar gak kemana²..,sekedar saran saja sama mas kurirnya tlong no wa nya di cantumkan ke estimasi penghantaran biar senang hubunginya lagi  klu estimasi misalnya hari ini ya tlong hantarkan hri juga jngan estimasi hari ini tp kadang sampai lambat  atau  hari kan bingung yg tuggu di rumah biar gak kemana,0
6a02c0c3734d74d8e826f576,PlayStore,ShopeePay,5,2026-05-05 12:15:56,"Sekian lama jadi pengguna, sangat terbantu dengan shopee",sekian lama jadi pengguna sangat terbantu dengan shopee,1
6a02c0c3734d74d8e826f577,PlayStore,ShopeePay,5,2026-05-05 05:39:45,Selalu belanja di shopee karena harga jauh lebih hemat dari offline store,selalu belanja di shopee karena harga jauh lebih hemat dari offline store,-1
6a02c0c3734d74d8e826f578,PlayStore,GoPay,5,2026-04-23 12:00:43,Selalu membantu saya ketika pepergian sama beli makan mls ke luar rumah,selalu membantu saya ketika pepergian sama beli makan mls ke luar rumah,1
6a02c0c3734d74d8e826f579,PlayStore,ShopeePay,5,2026-05-07 14:14:45,Selalu mendapat kepuasan dan pengalaman belanja yg luar biasa,selalu mendapat kepuasan dan pengalaman belanja yg luar biasa,1
6a02c0c3734d74d8e826f57a,PlayStore,GoPay,5,2026-05-01 15:00:37,Selalu puas dengan gojek,selalu puas dengan gojek,1
6a02c0c3734d74d8e826f57b,PlayStore,ShopeePay,5,2026-05-07 16:06:04,"Selama berbelanja di sini belum ada kendala.. seller"" nya banyak, tapi harus pilih"" juga. mana yang aman dan mana yang tidak aman",selama berbelanja di sini belum ada kendala seller nya banyak tapi harus pilih juga mana yang aman dan mana yang tidak aman,0
6a02c0c3734d74d8e826f57c,PlayStore,GoPay,5,2026-04-14 15:10:23,Selama ini ok2 saja,selama ini ok saja,1
6a02c0c3734d74d8e826f57d,PlayStore,ShopeePay,5,2026-05-09 18:27:16,"Selama ini saya memakai/menggunakan platform belanja online, hanya Shopee yang tidak pernah mengecewakan saya ,yang lain payah dah...",selama ini saya memakaimenggunakan platform belanja online hanya shopee yang tidak pernah mengecewakan saya yang lain payah dah,1
6a02c0c3734d74d8e826f57e,PlayStore,ShopeePay,5,2026-05-07 11:56:19,Selama ini tidak pernah mengecewakan,selama ini tidak pernah mengecewakan,1
6a02c0c3734d74d8e826f57f,PlayStore,ShopeePay,1,2026-05-08 09:38:41,"Selamat pagi... saya mau bertanya. Saya beli barang berupa Divan di Toko XIONCO official shop, saya lihat diberita terkirim paket sudah diberikan pihak kurir tapi tiba-tiba diminta memberikan penilaian yang seolah-olah barang sudah diterima konsumen dan tagihan sudah masuk di Spaylater. itukan sudah jelas penipuan. jadi saya meminta pengembalian dana tapi dibilang masih ditinjau pihak Shopee sampai tanggal 7 Mei 2026 tapi sekarang sudah lewat tanggal 7 Mei 2026. Tolong cepat prosesnya. Trims",selamat pagi saya mau bertanya saya beli barang berupa divan di toko xionco official shop saya lihat diberita terkirim paket sudah diberikan pihak kurir tapi tibatiba diminta memberikan penilaian yang seolaholah barang sudah diterima konsumen dan tagihan sudah masuk di spaylater itukan sudah jelas penipuan jadi saya meminta pengembalian dana tapi dibilang masih ditinjau pihak shopee sampai tanggal  mei  tapi sekarang sudah lewat tanggal  mei  tolong cepat prosesnya trims,-1
6a02c0c3734d74d8e826f580,PlayStore,GoPay,1,2026-04-28 08:14:44,Semakin buruk,semakin buruk,1
6a02c0c3734d74d8e826f581,PlayStore,ShopeePay,5,2026-05-06 15:39:47,Semakin ditambah fitur lainnya...kalau bisa paylater yang dibekukan jangan terlalu lama kalau sudah terpenuhi tunggakannya,semakin ditambah fitur lainnyakalau bisa paylater yang dibekukan jangan terlalu lama kalau sudah terpenuhi tunggakannya,-1
6a02c0c3734d74d8e826f582,PlayStore,ShopeePay,1,2026-05-07 07:06:54,"Semakin lama semakim BURUK pelayanan Shoope, karna SPX MARISA POHUWATO banyak masalah,paket kadang di retur secara sepihak, pengiriman terlambat dari estimasi yang seharusnya. tidak ada konfirmasi kurir SPX MARISA di WA. pokoknya SPX Marisa kalian sungguh luar biasa buruk pelayannan nya, ADMIN kadang Hanya Bisa terus berjanji,menunda2 paket sampai beberapa hari..saya sudah 5 kali datang langsung ke gudang tapi hasilnya nihil.bayangkan 25 menit jarak rumah saya ke gudang SPX Marisa loh.",semakin lama semakim buruk pelayanan shoope karna spx marisa pohuwato banyak masalahpaket kadang di retur secara sepihak pengiriman terlambat dari estimasi yang seharusnya tidak ada konfirmasi kurir spx marisa di wa pokoknya spx marisa kalian sungguh luar biasa buruk pelayannan nya admin kadang hanya bisa terus berjanjimenunda paket sampai beberapa harisaya sudah  kali datang langsung ke gudang tapi hasilnya nihilbayangkan  menit jarak rumah saya ke gudang spx marisa loh,-1
6a02c0c3734d74d8e826f583,PlayStore,ShopeePay,5,2026-05-07 19:30:04,Semakin oke,semakin oke,1
6a02c0c3734d74d8e826f584,PlayStore,GoPay,2,2026-04-25 15:36:21,"Semakin parah, pesanan semakin lama dan payleter juga tidak bisa di gunakan😭",semakin parah pesanan semakin lama dan payleter juga tidak bisa di gunakan,-1
6a02c0c3734d74d8e826f585,PlayStore,GoPay,1,2026-05-09 13:42:55,Semakin susah dapat driver terutama order food.,semakin susah dapat driver terutama order food,-1
6a02c0c3734d74d8e826f586,PlayStore,ShopeePay,1,2026-05-05 18:27:21,"Semenjak ada BIAYA SUBTOTAL UKURAN HUSUS., jadi malas menggunakan shopee..",semenjak ada biaya subtotal ukuran husus jadi malas menggunakan shopee,1
6a02c0c3734d74d8e826f587,PlayStore,GoPay,4,2026-04-26 13:48:16,Sementara bintang 1 dulu deh. sering ga dapat driver. nunggu kelamaan. mungkin perlu alternatif lain.,sementara bintang  dulu deh sering ga dapat driver nunggu kelamaan mungkin perlu alternatif lain,-1
6a02c0c3734d74d8e826f588,PlayStore,GoPay,5,2026-04-30 12:12:46,Semoga bisa ordernya bisa offline,semoga bisa ordernya bisa offline,1
6a02c0c3734d74d8e826f589,PlayStore,ShopeePay,5,2026-05-05 21:27:23,Semoga lancar,semoga lancar,1
6a02c0c3734d74d8e826f58a,PlayStore,ShopeePay,5,2026-05-05 16:13:02,Semoga pelyanannya cepat tanggap,semoga pelyanannya cepat tanggap,1
6a02c0c3734d74d8e826f58b,PlayStore,GoPay,5,2026-04-12 15:59:14,Semua layanan bisa di beli pakai uang! 👍🏻,semua layanan bisa di beli pakai uang,1
6a02c0c3734d74d8e826f58c,PlayStore,ShopeePay,5,2026-05-06 23:55:19,Semua menjadi lebih mudah dan murah,semua menjadi lebih mudah dan murah,1
6a02c0c3734d74d8e826f58d,PlayStore,ShopeePay,5,2026-05-05 15:41:18,Semuanya Muantap......,semuanya muantap,1
6a02c0c3734d74d8e826f58e,PlayStore,ShopeePay,5,2026-05-07 13:18:21,"Senang belanja di shopee dpt hrg lbh murah,mudah pengembalian brg & dana",senang belanja di shopee dpt hrg lbh murahmudah pengembalian brg  dana,1
6a02c0c3734d74d8e826f58f,PlayStore,ShopeePay,5,2026-05-05 09:09:24,"Senang belanja di shopee, tidak ribet, pengiriman cepat",senang belanja di shopee tidak ribet pengiriman cepat,1
6a02c0c3734d74d8e826f590,PlayStore,ShopeePay,5,2026-05-05 15:10:13,Senang belanja di shoppe sekarang GK usah pergi ke toko cukup belanja di shoppe saja TDK usah pergi ke toko.ok,senang belanja di shoppe sekarang gk usah pergi ke toko cukup belanja di shoppe saja tdk usah pergi ke tokook,1
6a02c0c3734d74d8e826f591,PlayStore,ShopeePay,5,2026-05-08 16:59:33,Senang belanja disini..!,senang belanja disini,1
6a02c0c3734d74d8e826f592,PlayStore,GoPay,5,2026-04-12 19:04:22,Senang sekali,senang sekali,1
6a02c0c3734d74d8e826f593,PlayStore,GoPay,5,2026-04-21 14:49:25,Senang sekali pakai aplikasi gojek,senang sekali pakai aplikasi gojek,1
6a02c0c3734d74d8e826f594,PlayStore,ShopeePay,5,2026-05-09 09:55:59,"Senang sekali pakai aplikasi ini, aku bisa belanja murah",senang sekali pakai aplikasi ini aku bisa belanja murah,1
6a02c0c3734d74d8e826f595,PlayStore,ShopeePay,5,2026-05-05 21:18:48,"Seneng bgt sama aplikasi belanja shopee, banyak freeongkir nya, sangat ngebantu saya untuk belanja tanpa harus keluar rumah..goodjob buat shopee n sukses terus..",seneng bgt sama aplikasi belanja shopee banyak freeongkir nya sangat ngebantu saya untuk belanja tanpa harus keluar rumahgoodjob buat shopee n sukses terus,1
6a02c0c3734d74d8e826f596,PlayStore,GoPay,3,2026-04-30 14:13:19,Sering bgt drefel membatalkan sendiri orderan..1 hari bs 3 orng yg nolak.. kan sebel..padahal * selalu 5 mau siapa pun..gmn pun pelayaman..ttp 5* tips pasti klo itu..aneh....eh lucu lg..drever di apk no pol ×××× pas chat dia bilang no pol ×××× wajar aku tanyakan koq beda..eh dia batalkan sendiri gojeg nya hadeuh.. Curiga,sering bgt drefel membatalkan sendiri orderan hari bs  orng yg nolak kan sebelpadahal  selalu  mau siapa pungmn pun pelayamanttp  tips pasti klo ituaneheh lucu lgdrever di apk no pol  pas chat dia bilang no pol  wajar aku tanyakan koq bedaeh dia batalkan sendiri gojeg nya hadeuh curiga,-1
6a02c0c3734d74d8e826f597,PlayStore,GoPay,1,2026-04-07 15:07:45,Sering disuruh menunggu2 terus sampai berjam gak mau membatalkan pesanan meskipun belom ada driver alasannya restonya rugi padahal mana ada restonya rugi kan drivernya belom dapat alasannya ngasal aja,sering disuruh menunggu terus sampai berjam gak mau membatalkan pesanan meskipun belom ada driver alasannya restonya rugi padahal mana ada restonya rugi kan drivernya belom dapat alasannya ngasal aja,0
6a02c0c3734d74d8e826f598,PlayStore,GoPay,4,2026-04-11 18:30:16,Sering sering yah kasih promo,sering sering yah kasih promo,1
6a02c0c3734d74d8e826f599,PlayStore,GoPay,1,2026-04-05 14:12:50,"Sering telat, bobrok banget",sering telat bobrok banget,-1
6a02c0c3734d74d8e826f59a,PlayStore,GoPay,5,2026-05-04 13:18:13,Sering² kasih diskon dong,sering kasih diskon dong,0
6a02c0c3734d74d8e826f59b,PlayStore,ShopeePay,5,2026-05-09 06:04:37,Sesuai dengan pesanan,sesuai dengan pesanan,1
6a02c0c3734d74d8e826f59c,PlayStore,ShopeePay,5,2026-05-07 12:34:25,Sesuai ekspektasi,sesuai ekspektasi,1
6a02c0c3734d74d8e826f59d,PlayStore,ShopeePay,5,2026-05-05 06:08:46,"Setelah update semalem aplikasi gak bisa dibuka, hp sudah direstar tetep aplikasi terhenti..! Buka aplikasi lain normal",setelah update semalem aplikasi gak bisa dibuka hp sudah direstar tetep aplikasi terhenti buka aplikasi lain normal,-1
6a02c0c3734d74d8e826f59e,PlayStore,GoPay,1,2026-04-14 19:14:37,"Setiap beli makanan pasti susah dapet driver itu bukan sekali dua kali, bener² di bikin nunggu bisa 1jam lebihh",setiap beli makanan pasti susah dapet driver itu bukan sekali dua kali bener di bikin nunggu bisa jam lebihh,-1
6a02c0c3734d74d8e826f59f,PlayStore,GoPay,5,2026-04-20 20:23:57,Setiap pesanan cepat sampainya,setiap pesanan cepat sampainya,1
6a02c0c3734d74d8e826f5a0,PlayStore,ShopeePay,5,2026-05-10 08:09:56,"Shoope dapat memudahkan kita dalam berbelanja online,dan dapat diskon setiap hari nya, pokoknya shoope mantapp😎😎🔥🔥❤️❤️",shoope dapat memudahkan kita dalam berbelanja onlinedan dapat diskon setiap hari nya pokoknya shoope mantapp,1
6a02c0c3734d74d8e826f5a1,PlayStore,ShopeePay,5,2026-05-06 15:07:47,Shope Indonesia ini sangat memuaskan bagi saya,shope indonesia ini sangat memuaskan bagi saya,1
6a02c0c3734d74d8e826f5a2,PlayStore,ShopeePay,5,2026-05-07 03:08:04,Shope mantap,shope mantap,1
6a02c0c3734d74d8e826f5a3,PlayStore,ShopeePay,5,2026-05-04 17:59:05,Shopee Bagus.,shopee bagus,1
6a02c0c3734d74d8e826f5a4,PlayStore,ShopeePay,5,2026-05-08 12:32:37,Shopee Indonesia Ter The Best,shopee indonesia ter the best,1
6a02c0c3734d74d8e826f5a5,PlayStore,ShopeePay,5,2026-05-09 21:14:42,Shopee Indonesis satu2nya apk belanja online yg sukai,shopee indonesis satunya apk belanja online yg sukai,1
6a02c0c3734d74d8e826f5a6,PlayStore,ShopeePay,5,2026-05-09 19:29:04,Shopee Keren.,shopee keren,1
6a02c0c3734d74d8e826f5a7,PlayStore,ShopeePay,5,2026-05-08 20:42:09,Shopee Makin Mantap,shopee makin mantap,1
